COD_CURSO,NOME_UNIDADE,NIVEL_CURSO,ANO,SEXO,INGRESSANTES,FORMADOS
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,Graduação,TOTAL,M,19.0,8.0
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,Graduação,TOTAL,F,32.0,15.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2017,M,7.0,0.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2017,F,16.0,0.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2018,F,4.0,0.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2018,M,6.0,0.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2020,F,0.0,1.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2020,M,0.0,3.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2021,F,0.0,1.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,2021,M,0.0,2.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,TOTAL,F,20.0,2.0
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,Graduação,TOTAL,M,13.0,5.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2017,M,11.0,0.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2017,F,15.0,0.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2018,M,4.0,0.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2018,F,8.0,0.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2020,M,0.0,4.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2020,F,0.0,6.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2021,M,0.0,2.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,2021,F,0.0,3.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,TOTAL,M,15.0,6.0
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,Graduação,TOTAL,F,23.0,9.0
641.EAD.09,Licenciatura em Ciências da Religião/EAD/Serafina Corrêa/RS,Graduação,2022,M,3.0,0.0
641.EAD.09,Licenciatura em Ciências da Religião/EAD/Serafina Corrêa/RS,Graduação,2022,F,9.0,0.0
641.EAD.09,Licenciatura em Ciências da Religião/EAD/Serafina Corrêa/RS,Graduação,TOTAL,M,3.0,0.0
641.EAD.09,Licenciatura em Ciências da Religião/EAD/Serafina Corrêa/RS,Graduação,TOTAL,F,9.0,0.0
641.EAD.10,Licenciatura em Ciências da Religião/EAD/Vila Flores/RS,Graduação,2022,F,3.0,0.0
641.EAD.10,Licenciatura em Ciências da Religião/EAD/Vila Flores/RS,Graduação,2022,M,9.0,0.0
641.EAD.10,Licenciatura em Ciências da Religião/EAD/Vila Flores/RS,Graduação,TOTAL,F,3.0,0.0
641.EAD.10,Licenciatura em Ciências da Religião/EAD/Vila Flores/RS,Graduação,TOTAL,M,9.0,0.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2014,M,3.0,1.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2014,F,49.0,17.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2015,M,5.0,1.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2015,F,56.0,23.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2016,M,10.0,1.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2016,F,71.0,17.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2017,M,10.0,0.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2017,F,42.0,25.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2018,M,10.0,0.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2018,F,51.0,26.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2019,M,10.0,2.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2019,F,49.0,23.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2020,M,5.0,0.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2020,F,40.0,2.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2021,M,5.0,3.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2021,F,39.0,28.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2022,M,4.0,0.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2022,F,39.0,24.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2023,M,5.0,3.0
637,Licenciatura em Educação Especial - Noturno,Graduação,2023,F,54.0,20.0
637,Licenciatura em Educação Especial - Noturno,Graduação,TOTAL,M,67.0,11.0
637,Licenciatura em Educação Especial - Noturno,Graduação,TOTAL,F,490.0,205.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2014,M,6.0,1.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2014,F,96.0,46.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2015,M,9.0,0.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2015,F,80.0,48.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2016,M,19.0,0.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2016,F,99.0,45.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2017,M,13.0,0.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2017,F,78.0,36.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2018,M,12.0,2.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2018,F,98.0,48.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2019,M,12.0,2.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2019,F,101.0,51.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2020,M,13.0,0.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2020,F,98.0,10.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2021,M,6.0,4.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2021,F,88.0,24.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2022,M,3.0,2.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2022,F,75.0,38.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2023,M,14.0,0.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,2023,F,95.0,32.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,TOTAL,M,107.0,11.0
628,Pedagogia - Licenciatura Plena Diurno,Graduação,TOTAL,F,908.0,378.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2014,M,3.0,0.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2014,F,55.0,21.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2015,M,5.0,3.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2015,F,66.0,17.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2016,M,6.0,0.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2016,F,31.0,21.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2017,M,14.0,1.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2017,F,29.0,30.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2018,M,11.0,1.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2018,F,47.0,30.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2019,M,8.0,1.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2019,F,73.0,25.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2020,M,7.0,0.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2020,F,37.0,14.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2021,M,5.0,0.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2021,F,40.0,22.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2022,M,9.0,2.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2022,F,50.0,22.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2023,M,11.0,0.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,2023,F,83.0,20.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,TOTAL,M,79.0,8.0
627,Pedagogia - Licenciatura Plena Noturno,Graduação,TOTAL,F,511.0,222.0
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,Graduação,2014,M,2.0,0.0
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,Graduação,2014,F,16.0,0.0
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,Graduação,2017,F,0.0,14.0
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,Graduação,2018,F,0.0,1.0
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,Graduação,2020,F,0.0,2.0
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,Graduação,TOTAL,M,2.0,0.0
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,Graduação,TOTAL,F,16.0,17.0
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2019,M,3.0,0.0
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2019,F,32.0,0.0
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2022,M,0.0,1.0
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2022,F,0.0,12.0
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2023,F,0.0,1.0
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,TOTAL,M,3.0,1.0
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,TOTAL,F,32.0,13.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2017,M,2.0,0.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2017,F,36.0,0.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2019,M,1.0,0.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2019,F,9.0,0.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2021,M,0.0,1.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2021,F,0.0,17.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2022,F,0.0,2.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,2023,F,0.0,1.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,TOTAL,M,3.0,1.0
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,Graduação,TOTAL,F,45.0,20.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2016,M,1.0,0.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2016,F,33.0,0.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2017,F,4.0,0.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2019,M,1.0,0.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2019,F,32.0,0.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2020,M,0.0,1.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2020,F,0.0,19.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2021,F,0.0,1.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2022,F,0.0,19.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,2023,F,0.0,1.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,TOTAL,M,2.0,1.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,Graduação,TOTAL,F,69.0,40.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,2016,M,2.0,0.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,2016,F,34.0,0.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,2017,F,0.0,1.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,2020,F,0.0,17.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,2021,F,0.0,3.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,2022,M,3.0,0.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,2022,F,27.0,0.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,TOTAL,M,5.0,0.0
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,Graduação,TOTAL,F,61.0,21.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2017,M,5.0,0.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2017,F,41.0,0.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2019,M,3.0,0.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2019,F,35.0,0.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2021,M,0.0,1.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2021,F,0.0,24.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2022,M,0.0,1.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2022,F,0.0,9.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,2023,F,0.0,4.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,TOTAL,M,8.0,2.0
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,Graduação,TOTAL,F,76.0,37.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2014,M,2.0,0.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2014,F,37.0,0.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2017,F,7.0,45.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2018,M,3.0,1.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2018,F,31.0,2.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2019,M,1.0,0.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2019,F,5.0,1.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2020,F,0.0,1.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2021,M,0.0,1.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2021,F,0.0,15.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,2023,F,0.0,1.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,TOTAL,M,6.0,2.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,Graduação,TOTAL,F,80.0,65.0
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,Graduação,2019,M,6.0,0.0
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,Graduação,2019,F,35.0,0.0
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,Graduação,2022,M,0.0,4.0
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,Graduação,2022,F,0.0,16.0
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,Graduação,TOTAL,M,6.0,4.0
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,Graduação,TOTAL,F,35.0,16.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,Graduação,2016,M,2.0,0.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,Graduação,2016,F,33.0,0.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,Graduação,2017,F,2.0,0.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,Graduação,2020,M,0.0,2.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,Graduação,2020,F,0.0,20.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,Graduação,TOTAL,M,2.0,2.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,Graduação,TOTAL,F,35.0,20.0
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,Graduação,2019,M,1.0,0.0
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,Graduação,2019,F,41.0,0.0
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,Graduação,2022,F,0.0,16.0
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,Graduação,TOTAL,M,1.0,0.0
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,Graduação,TOTAL,F,41.0,16.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,2016,M,6.0,0.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,2016,F,29.0,0.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,2017,F,5.0,0.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,2020,M,0.0,2.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,2020,F,0.0,11.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,2021,F,0.0,3.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,TOTAL,M,6.0,2.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,Graduação,TOTAL,F,34.0,14.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,2016,M,6.0,0.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,2016,F,29.0,0.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,2017,M,2.0,0.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,2017,F,6.0,0.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,2020,F,0.0,8.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,2021,F,0.0,4.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,TOTAL,M,8.0,0.0
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,Graduação,TOTAL,F,35.0,12.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,2017,M,1.0,0.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,2017,F,39.0,0.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,2019,F,10.0,0.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,2021,F,0.0,21.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,2022,M,2.0,0.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,2022,F,33.0,3.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,TOTAL,M,3.0,0.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,Graduação,TOTAL,F,82.0,24.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2014,M,3.0,0.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2014,F,30.0,0.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2015,F,0.0,18.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2016,F,0.0,1.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2017,M,1.0,0.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2017,F,10.0,33.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2018,M,3.0,0.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2018,F,38.0,0.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2019,F,1.0,1.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2020,F,0.0,1.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2021,M,0.0,1.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2021,F,0.0,23.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2022,M,2.0,0.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,2022,F,33.0,2.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,TOTAL,M,9.0,1.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,Graduação,TOTAL,F,112.0,79.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2014,M,1.0,0.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2014,F,22.0,2.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2015,F,0.0,2.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2017,M,0.0,3.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2017,F,0.0,34.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2018,M,3.0,0.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2018,F,33.0,1.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2019,F,3.0,0.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2021,M,0.0,2.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2021,F,0.0,11.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,2022,F,0.0,1.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,TOTAL,M,4.0,5.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,Graduação,TOTAL,F,58.0,51.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,2017,M,1.0,0.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,2017,F,33.0,0.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,2019,M,1.0,0.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,2019,F,19.0,0.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,2021,F,0.0,7.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,2022,F,0.0,3.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,2023,F,0.0,1.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,TOTAL,M,2.0,0.0
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,Graduação,TOTAL,F,52.0,11.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2014,M,3.0,0.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2014,F,28.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2015,M,0.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2015,F,0.0,16.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2016,F,0.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2017,F,0.0,28.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2018,M,3.0,0.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2018,F,36.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2019,M,1.0,0.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2019,F,13.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2020,F,0.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2020,M,0.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2021,M,0.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2021,F,0.0,17.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2022,F,0.0,4.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,2023,F,0.0,1.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,TOTAL,M,7.0,3.0
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,Graduação,TOTAL,F,77.0,71.0
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,Graduação,2014,M,3.0,1.0
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,Graduação,2014,F,48.0,7.0
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,Graduação,2015,M,0.0,2.0
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,Graduação,2015,F,0.0,27.0
